"study","group","pID","msg_condition","msg_number","msg_content","msg_valence","msg_medium","scale_name","item","value"
"bbprime_causal","untimed","bbprime_causal_s164","control",35,"health",NA,"news","msg_share_broad","8",96
"bbprime_causal","untimed","bbprime_causal_s165","self",43,"health",NA,"news","msg_share_broad","8",97
"bbprime_causal","timed","bbprime_causal_s166","self",14,"climate",NA,"news","msg_share_broad","8",75
"bbprime_causal","comment","bbprime_causal_s167","social",36,"health",NA,"news","msg_share_broad","8",82
"bbprime_causal","untimed","bbprime_causal_s168","social",31,"climate",NA,"news","msg_share_broad","8",2
"bbprime_causal","comment","bbprime_causal_s169","control",31,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","timed","bbprime_causal_s170","self",58,"health",NA,"news","msg_share_broad","8",3
"bbprime_causal","timed","bbprime_causal_s171","control",34,"health",NA,"news","msg_share_broad","8",3
"bbprime_causal","untimed","bbprime_causal_s172","control",92,"climate",NA,"news","msg_share_broad","8",48
"bbprime_causal","timed","bbprime_causal_s173","control",18,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s174","social",48,"climate",NA,"news","msg_share_broad","8",2
"bbprime_causal","comment","bbprime_causal_s175","control",5,"health",NA,"news","msg_share_broad","8",52
"bbprime_causal","untimed","bbprime_causal_s176","social",93,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s177","self",41,"health",NA,"news","msg_share_broad","8",61
"bbprime_causal","comment","bbprime_causal_s178","social",72,"climate",NA,"news","msg_share_broad","8",14
"bbprime_causal","untimed","bbprime_causal_s179","control",78,"health",NA,"news","msg_share_broad","8",5
"bbprime_causal","timed","bbprime_causal_s180","self",22,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s181","social",7,"health",NA,"news","msg_share_broad","8",19
"bbprime_causal","untimed","bbprime_causal_s182","self",52,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","untimed","bbprime_causal_s183","social",81,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s184","control",93,"health",NA,"news","msg_share_broad","8",18
"bbprime_causal","timed","bbprime_causal_s185","self",55,"climate",NA,"news","msg_share_broad","8",47
"bbprime_causal","timed","bbprime_causal_s186","control",41,"health",NA,"news","msg_share_broad","8",100
"bbprime_causal","comment","bbprime_causal_s187","social",68,"health",NA,"news","msg_share_broad","8",4
"bbprime_causal","comment","bbprime_causal_s188","control",19,"climate",NA,"news","msg_share_broad","8",56
"bbprime_causal","untimed","bbprime_causal_s189","self",34,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s190","control",77,"climate",NA,"news","msg_share_broad","8",31
"bbprime_causal","timed","bbprime_causal_s191","control",92,"climate",NA,"news","msg_share_broad","8",3
"bbprime_causal","timed","bbprime_causal_s192","control",32,"climate",NA,"news","msg_share_broad","8",9
"bbprime_causal","untimed","bbprime_causal_s193","self",3,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s194","social",13,"climate",NA,"news","msg_share_broad","8",52
"bbprime_causal","untimed","bbprime_causal_s195","self",34,"health",NA,"news","msg_share_broad","8",2
"bbprime_causal","timed","bbprime_causal_s196","social",33,"health",NA,"news","msg_share_broad","8",60
"bbprime_causal","comment","bbprime_causal_s197","control",75,"health",NA,"news","msg_share_broad","8",2
"bbprime_causal","timed","bbprime_causal_s198","self",4,"climate",NA,"news","msg_share_broad","8",4
"bbprime_causal","timed","bbprime_causal_s199","self",85,"climate",NA,"news","msg_share_broad","8",68
"bbprime_causal","untimed","bbprime_causal_s200","self",23,"health",NA,"news","msg_share_broad","8",5
"bbprime_causal","untimed","bbprime_causal_s201","self",0,"health",NA,"news","msg_share_broad","8",83
"bbprime_causal","untimed","bbprime_causal_s202","social",31,"climate",NA,"news","msg_share_broad","8",4
"bbprime_causal","timed","bbprime_causal_s203","social",28,"health",NA,"news","msg_share_broad","8",1
"bbprime_causal","comment","bbprime_causal_s204","self",76,"climate",NA,"news","msg_share_broad","8",49
"bbprime_causal","timed","bbprime_causal_s205","social",84,"health",NA,"news","msg_share_broad","8",61
"bbprime_causal","comment","bbprime_causal_s206","self",21,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s207","self",67,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s208","self",16,"health",NA,"news","msg_share_broad","8",48
"bbprime_causal","timed","bbprime_causal_s209","control",54,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s210","control",69,"health",NA,"news","msg_share_broad","8",5
"bbprime_causal","comment","bbprime_causal_s211","self",50,"climate",NA,"news","msg_share_broad","8",52
"bbprime_causal","timed","bbprime_causal_s212","self",74,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s213","self",65,"climate",NA,"news","msg_share_broad","8",55
"bbprime_causal","untimed","bbprime_causal_s214","self",84,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s215","self",22,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","untimed","bbprime_causal_s216","social",28,"health",NA,"news","msg_share_broad","8",6
"bbprime_causal","timed","bbprime_causal_s217","social",84,"health",NA,"news","msg_share_broad","8",22
"bbprime_causal","comment","bbprime_causal_s218","social",81,"climate",NA,"news","msg_share_broad","8",48
"bbprime_causal","timed","bbprime_causal_s219","self",2,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s220","social",42,"climate",NA,"news","msg_share_broad","8",51
"bbprime_causal","untimed","bbprime_causal_s221","control",89,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s222","social",79,"health",NA,"news","msg_share_broad","8",89
"bbprime_causal","untimed","bbprime_causal_s223","social",38,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s224","self",46,"climate",NA,"news","msg_share_broad","8",11
"bbprime_causal","timed","bbprime_causal_s225","social",32,"climate",NA,"news","msg_share_broad","8",23
"bbprime_causal","timed","bbprime_causal_s226","social",58,"health",NA,"news","msg_share_broad","8",29
"bbprime_causal","timed","bbprime_causal_s227","social",33,"health",NA,"news","msg_share_broad","8",13
"bbprime_causal","timed","bbprime_causal_s228","social",45,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","untimed","bbprime_causal_s229","self",47,"climate",NA,"news","msg_share_broad","8",10
"bbprime_causal","comment","bbprime_causal_s230","self",94,"health",NA,"news","msg_share_broad","8",100
"bbprime_causal","timed","bbprime_causal_s231","control",39,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s232","control",63,"climate",NA,"news","msg_share_broad","8",64
"bbprime_causal","comment","bbprime_causal_s233","self",42,"climate",NA,"news","msg_share_broad","8",74
"bbprime_causal","untimed","bbprime_causal_s234","self",7,"health",NA,"news","msg_share_broad","8",79
"bbprime_causal","untimed","bbprime_causal_s235","control",7,"health",NA,"news","msg_share_broad","8",12
"bbprime_causal","untimed","bbprime_causal_s236","control",49,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s237","social",8,"climate",NA,"news","msg_share_broad","8",14
"bbprime_causal","timed","bbprime_causal_s238","self",65,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s239","control",35,"health",NA,"news","msg_share_broad","8",1
"bbprime_causal","comment","bbprime_causal_s240","self",59,"climate",NA,"news","msg_share_broad","8",23
"bbprime_causal","comment","bbprime_causal_s241","social",60,"climate",NA,"news","msg_share_broad","8",4
"bbprime_causal","untimed","bbprime_causal_s242","control",42,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s243","social",48,"climate",NA,"news","msg_share_broad","8",8
"bbprime_causal","timed","bbprime_causal_s244","self",78,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s245","control",49,"health",NA,"news","msg_share_broad","8",98
"bbprime_causal","untimed","bbprime_causal_s246","control",65,"climate",NA,"news","msg_share_broad","8",57
"bbprime_causal","timed","bbprime_causal_s247","self",43,"health",NA,"news","msg_share_broad","8",3
"bbprime_causal","untimed","bbprime_causal_s248","social",12,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","comment","bbprime_causal_s249","social",88,"health",NA,"news","msg_share_broad","8",77
"bbprime_causal","comment","bbprime_causal_s250","self",72,"climate",NA,"news","msg_share_broad","8",36
"bbprime_causal","timed","bbprime_causal_s251","self",39,"health",NA,"news","msg_share_broad","8",47
"bbprime_causal","untimed","bbprime_causal_s252","social",37,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s253","social",72,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","comment","bbprime_causal_s254","social",48,"climate",NA,"news","msg_share_broad","8",100
"bbprime_causal","comment","bbprime_causal_s255","self",19,"climate",NA,"news","msg_share_broad","8",26
"bbprime_causal","timed","bbprime_causal_s256","control",29,"health",NA,"news","msg_share_broad","8",1
"bbprime_causal","timed","bbprime_causal_s257","self",70,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s258","control",89,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s259","social",17,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s260","social",71,"climate",NA,"news","msg_share_broad","8",6
"bbprime_causal","timed","bbprime_causal_s261","social",67,"health",NA,"news","msg_share_broad","8",21
"bbprime_causal","untimed","bbprime_causal_s262","self",12,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s263","social",53,"climate",NA,"news","msg_share_broad","8",5
"bbprime_causal","timed","bbprime_causal_s264","self",49,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s265","self",88,"health",NA,"news","msg_share_broad","8",37
"bbprime_causal","comment","bbprime_causal_s266","self",95,"climate",NA,"news","msg_share_broad","8",12
"bbprime_causal","untimed","bbprime_causal_s267","control",34,"health",NA,"news","msg_share_broad","8",1
"bbprime_causal","untimed","bbprime_causal_s268","self",12,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s269","control",2,"health",NA,"news","msg_share_broad","8",1
"bbprime_causal","untimed","bbprime_causal_s270","self",57,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s271","self",61,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s272","control",38,"health",NA,"news","msg_share_broad","8",11
"bbprime_causal","untimed","bbprime_causal_s273","control",49,"health",NA,"news","msg_share_broad","8",100
"bbprime_causal","timed","bbprime_causal_s274","control",3,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s275","control",73,"climate",NA,"news","msg_share_broad","8",51
"bbprime_causal","untimed","bbprime_causal_s276","social",93,"health",NA,"news","msg_share_broad","8",11
"bbprime_causal","comment","bbprime_causal_s277","social",92,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s278","social",7,"health",NA,"news","msg_share_broad","8",49
"bbprime_causal","comment","bbprime_causal_s279","social",19,"climate",NA,"news","msg_share_broad","8",100
"bbprime_causal","untimed","bbprime_causal_s280","control",75,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s281","social",75,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s282","self",17,"health",NA,"news","msg_share_broad","8",5
"bbprime_causal","comment","bbprime_causal_s283","control",41,"health",NA,"news","msg_share_broad","8",44
"bbprime_causal","timed","bbprime_causal_s284","control",49,"health",NA,"news","msg_share_broad","8",35
"bbprime_causal","timed","bbprime_causal_s285","self",15,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s286","social",17,"health",NA,"news","msg_share_broad","8",6
"bbprime_causal","timed","bbprime_causal_s287","self",52,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s288","control",8,"climate",NA,"news","msg_share_broad","8",8
"bbprime_causal","untimed","bbprime_causal_s289","self",70,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s290","control",42,"climate",NA,"news","msg_share_broad","8",15
"bbprime_causal","timed","bbprime_causal_s291","social",72,"climate",NA,"news","msg_share_broad","8",1
"bbprime_causal","comment","bbprime_causal_s292","social",94,"health",NA,"news","msg_share_broad","8",80
"bbprime_causal","comment","bbprime_causal_s293","self",46,"climate",NA,"news","msg_share_broad","8",9
"bbprime_causal","untimed","bbprime_causal_s294","social",14,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s295","self",29,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","timed","bbprime_causal_s296","self",19,"climate",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s297","social",80,"health",NA,"news","msg_share_broad","8",50
"bbprime_causal","timed","bbprime_causal_s298","social",92,"climate",NA,"news","msg_share_broad","8",3
"bbprime_causal","comment","bbprime_causal_s299","self",83,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","comment","bbprime_causal_s300","self",25,"climate",NA,"news","msg_share_broad","8",57
"bbprime_causal","timed","bbprime_causal_s301","social",77,"climate",NA,"news","msg_share_broad","8",91
"bbprime_causal","comment","bbprime_causal_s302","social",68,"health",NA,"news","msg_share_broad","8",100
"bbprime_causal","untimed","bbprime_causal_s303","social",56,"health",NA,"news","msg_share_broad","8",76
"bbprime_causal","timed","bbprime_causal_s304","self",52,"climate",NA,"news","msg_share_broad","8",13
"bbprime_causal","timed","bbprime_causal_s305","control",0,"health",NA,"news","msg_share_broad","8",0
"bbprime_causal","untimed","bbprime_causal_s306","control",90,"climate",NA,"news","msg_share_broad","8",5
"bbprime_causal","timed","bbprime_causal_s307","self",28,"health",NA,"news","msg_share_broad","8",100
"bbprime_causal","untimed","bbprime_causal_s308","social",87,"climate",NA,"news","msg_share_broad","8",39
"bbprime_causal","untimed","bbprime_causal_s309","self",6,"climate",NA,"news","msg_share_broad","8",50
"bbprime_causal","comment","bbprime_causal_s310","control",54,"health",NA,"news","msg_share_broad","8",3
"bbprime_causal","timed","bbprime_causal_s311","self",27,"climate",NA,"news","msg_share_broad","8",6
"bbprime_causal","timed","bbprime_causal_s312","self",2,"health",NA,"news","msg_share_broad","8",0
